catalogo_id,dataset_id,distribucion_id,serie_id,indice_tiempo_frecuencia,serie_titulo,serie_unidades,serie_descripcion,distribucion_titulo,distribucion_descripcion,distribucion_url_descarga,dataset_responsable,dataset_fuente,dataset_titulo,dataset_descripcion,dataset_tema,serie_indice_inicio,serie_indice_final,serie_valores_cant,serie_dias_no_cubiertos,serie_actualizada,serie_valor_ultimo,serie_valor_anterior,serie_var_pct_anterior,serie_discontinuada,consultas_total,consultas_30_dias,consultas_90_dias,consultas_180_dias
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0051,R/P1M,leche_cruda_destinada_a_leche_condesada,megalitro,Leche cruda destinada a leche condensada,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,1989-01-01,2016-12-01,336,3061,False,0.59,1.33,-0.5563909774436091,False,1352,24,64,118"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0052,R/P1M,leche_cruda_destinada_a_leche_en_polvo_descremada,megalitro,Leche cruda destinada a leche en polvo,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,1989-01-01,2016-12-01,336,3061,False,48.57,52.34,-0.0720290408865113,False,1209,27,69,123"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0053,R/P1M,leche_cruda_destinada_a_leche_en_polvo_entera,megalitro,Leche cruda destinada a leche en polvo entera,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,1989-01-01,2016-12-01,336,3061,False,89.8,70.51,0.2735782158559068,False,982,25,63,106"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0054,R/P1M,leche_cruda_destinada_a_leche_esterilizada,megalitro,Leche cruda destinada a leche esterilizada,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,1989-01-01,2007-12-01,228,3061,False,30.64,24.86,0.23250201126307335,False,1173,25,66,116"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0055,R/P1M,leche_cruda_destinada_a_leche_esterilizada_descremada,megalitro,Leche cruda destinada a leche esterilizada descremada,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,2008-01-01,2016-12-01,108,3061,False,4.09,5.2,-0.21346153846153848,False,1124,21,62,110"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0056,R/P1M,leche_cruda_destinada_a_leche_esterilizada_entera,megalitro,Leche cruda destinada a leche esterilizada entera,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,2008-01-01,2016-12-01,108,3061,False,24.56,31.17,-0.2120628809752968,False,1574,23,60,106"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0057,R/P1M,leche_cruda_destinada_a_leche_esterilizada_semidescremada,megalitro,Leche destinada a leche esterilizada semidescremada,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,2008-01-01,2016-12-01,108,3061,False,12.28,15.59,-0.212315586914689,False,1062,23,65,112"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0058,R/P1M,leche_cruda_destinada_a_leche_pasteurizada,megalitro,Leche cruda destinada a leche pasteurizada,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,1989-01-01,2007-12-01,228,3061,False,101.93,106.34,-0.041470754184690595,False,1163,27,70,120"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0059,R/P1M,leche_cruda_destinada_a_leche_pasteurizada_descremada,megalitro,Leche cruda destinada a leche pasteurizada descremada,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,2008-01-01,2016-12-01,108,3061,False,0.13,1.66,-0.9216867469879518,False,1235,25,68,120"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0060,R/P1M,leche_cruda_destinada_a_leche_pasteurizada_entera,megalitro,Leche cruda destinada a leche pasteurizada entera,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,2008-01-01,2016-12-01,108,3061,False,45.72,49.21,-0.07092054460475516,False,819,20,60,101"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0061,R/P1M,leche_cruda_destinada_a_leche_pasteurizada_semidescremada,megalitro,Leche cruda destinada a leche pasteurizada semidescremada,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,2008-01-01,2016-12-01,108,3061,False,29.59,31.85,-0.07095761381475674,False,1181,26,67,113"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0062,R/P1M,leche_cruda_destinada_a_manteca,megalitro,Leche cruda destinada a manteca,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,1989-01-01,2016-12-01,336,3061,False,45.06,48.88,-0.0781505728314239,False,985,22,62,107"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0063,R/P1M,leche_cruda_destinada_a_postres_lacteos_flanes,megalitro,Leche cruda destinada a postres lácteos y flanes,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,1989-01-01,2016-12-01,336,3061,False,2.08,3.44,-0.39534883720930225,False,1093,25,69,121"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0064,R/P1M,leche_cruda_destinada_a_quesos_alta_humedad,megalitro,Leche cruda destinada a quesos de alta humedad,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,1989-01-01,2016-12-01,336,3061,False,133.18,158.23,-0.1583138469316816,False,1089,27,65,113"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0065,R/P1M,leche_cruda_destinada_a_quesos_baja_humedad,megalitro,Leche cruda destinada a quesos de baja humedad,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,1989-01-01,2016-12-01,336,3061,False,100.06,95.68,0.04577759197324416,False,1058,24,65,115"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0066,R/P1M,leche_cruda_destinada_a_quesos_mediana_humedad,megalitro,Leche cruda destinada a quesos de mediana humedad,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,1989-01-01,2016-12-01,336,3061,False,170.36,161.96,0.051864657940232206,False,1018,25,63,107"
"agroindustria,bec553ed-dda5-4107-b14d-417d3c97207a,f7c928d6-2cb0-4426-acf2-a11c242c813a,AGRO_0067,R/P1M,leche_cruda_destinada_a_yogur,megalitro,Leche cruda destinada a yogurt,Serie de Tiempo,Dirección Nacional Láctea,https://datos.magyp.gob.ar/dataset/bec553ed-dda5-4107-b14d-417d3c97207a/resource/f7c928d6-2cb0-4426-acf2-a11c242c813a/download/serie_tiempo-destino-de-produccion-de-la-leche-1983-2016.csv,Lácteos - Destino de producción de leche,,Lácteos - Destino de producción de leche,""Destino de la leche cruda a producto se presenta con distinto nivel de apertura para los siguientes periodos: de 1983 a 1988 el mínimo nivel de apertura (a leche fluida, informal y productos), de 1989 y 2007 mayor nivel de apertura (pero sin distinguir entre descremada, semi descremada y entera para las leches fluidas) y de 2008 a la actualidad con máximo nivel de apertura."",,1989-01-01,2016-12-01,336,3061,False,33.97,34.55,-0.01678726483357451,False,1101,24,69,116"
"agroindustria,c0d9a055-7c21-4616-840b-f70410996489,1c3fb8f1-065c-4b2b-8b25-c32b1a14a241,AGRO_0011,R/P1Y,molienda_soja,toneladas,""Cantidad de toneladas molidas de soja"
",Serie de tiempo,Subsecretaría de Mercados Agropecuarios, Dirección de Mercados Agrícolas"",https://datos.magyp.gob.ar/dataset/c0d9a055-7c21-4616-840b-f70410996489/resource/1c3fb8f1-065c-4b2b-8b25-c32b1a14a241/download/molienda_granos.csv,Granos - Molienda,,Granos - Molienda,Serie de molienda por cultivo y año de la República Argentina. Los valores de molienda se expresan en toneladas.,,1967-01-01,2017-01-01,51,2696,False,8065602.0,8670493.0,-0.06976431443979025,False,1659,29,82,154"
"agroindustria,c0d9a055-7c21-4616-840b-f70410996489,1c3fb8f1-065c-4b2b-8b25-c32b1a14a241,AGRO_0012,R/P1Y,molienda_lino,toneladas,Cantidad de toneladas molidas de lino,Serie de tiempo,""Subsecretaría de Mercados Agropecuarios, Dirección de Mercados Agrícolas"",https://datos.magyp.gob.ar/dataset/c0d9a055-7c21-4616-840b-f70410996489/resource/1c3fb8f1-065c-4b2b-8b25-c32b1a14a241/download/molienda_granos.csv,Granos - Molienda,,Granos - Molienda,Serie de molienda por cultivo y año de la República Argentina. Los valores de molienda se expresan en toneladas.,,1950-01-01,2017-01-01,68,2696,False,7201.0,3480.0,1.0692528735632183,False,1638,32,81,139"
